,Year,AverageTemperature,AverageTemperatureUncertainty,ISO
22148,1908,21.779750000000003,0.83975,LBY
22149,1908,3.9774999999999996,0.59175,LIE
22150,1908,5.336833333333332,0.48491666666666666,LTU
22151,1908,8.468833333333334,0.3890833333333333,LUX
22152,1908,22.113583333333334,0.5351666666666667,MO
22153,1908,10.011166666666666,0.6085833333333334,MKD
22154,1908,22.682583333333337,0.9273333333333333,MDG
22155,1908,21.44275,0.7998333333333334,MWI
22156,1908,25.52133333333333,0.44258333333333333,MYS
22157,1908,28.003250000000005,0.8442500000000001,MLI
22158,1908,18.453333333333333,0.86325,MLT
22159,1908,25.734083333333334,0.46749999999999997,MTQ
22160,1908,27.259583333333335,0.734,MRT
22161,1908,23.138583333333333,0.91675,MUS
22162,1908,26.32025,0.8861666666666667,MYT
22163,1908,20.54575,0.53625,MEX
22164,1908,8.224666666666666,0.4940833333333334,MDA
22165,1908,8.709583333333333,0.52,MCO
22166,1908,-1.266416666666667,1.1356666666666666,MNG
22167,1908,9.721333333333332,0.677,MNE
22168,1908,26.02241666666667,0.4715833333333333,MSR
22169,1908,17.501583333333333,0.7384166666666667,MAR
22170,1908,23.59991666666667,0.7535,MOZ
22171,1908,19.949916666666667,0.9528333333333334,NAM
22172,1908,15.159500000000001,0.5386666666666667,NPL
22173,1908,8.790583333333332,0.3874166666666667,NLD
22174,1908,22.178250000000002,0.9420833333333333,NCL
22175,1908,9.93325,0.5878333333333333,NZL
22176,1908,25.52175,0.6549166666666667,NIC
22177,1908,26.89408333333333,0.9634166666666667,NER
22178,1908,26.20441666666667,0.6731666666666666,NGA
22179,1908,24.615416666666665,0.7704166666666666,NIU
22181,1908,6.259499999999999,0.56425,PRK
22182,1908,26.3455,0.8379166666666666,MNP
22183,1908,0.23324999999999982,0.8439166666666668,NOR
22185,1908,26.423000000000002,0.7878333333333334,OMN
22186,1908,20.297333333333334,0.5699166666666666,PAK
22187,1908,26.60383333333333,0.7518333333333334,PLW
22189,1908,26.605666666666668,0.67075,PL
22190,1908,25.764916666666668,0.6683333333333333,PAN
22191,1908,23.795916666666667,0.9064166666666668,PNG
22192,1908,22.740250000000003,0.7531666666666667,PRY
22193,1908,19.281833333333335,0.8015,PER
22194,1908,26.12166666666667,0.41558333333333336,PHL
22195,1908,6.815083333333334,0.39949999999999997,POL
22196,1908,14.771083333333335,0.6494166666666666,PRT
22197,1908,25.14825,0.49966666666666665,PRI
22198,1908,26.590666666666667,0.77075,QAT
22199,1908,22.92925,0.9318333333333334,REU
22200,1908,8.202333333333334,0.4491666666666667,ROU
22201,1908,-6.122583333333334,0.8226666666666667,RUS
22202,1908,18.621583333333334,0.8169166666666667,RWA
22203,1908,26.293583333333334,0.5055833333333334,BLM
22204,1908,25.51025,0.44875,KNA
22205,1908,26.259500000000003,0.41291666666666665,LCA
22206,1908,26.293583333333334,0.5055833333333334,MF
22207,1908,4.644333333333333,0.6481666666666667,SPM
22208,1908,26.392083333333332,0.38866666666666666,VCT
22209,1908,25.78533333333333,0.7111666666666667,WSM
22210,1908,13.164583333333333,0.5770833333333333,SMR
22211,1908,25.416,0.73025,STP
22212,1908,25.168750000000003,0.6783333333333333,SAU
22213,1908,27.52391666666667,0.6784166666666667,SEN
22214,1908,9.411583333333333,0.52375,SRB
22215,1908,26.390249999999998,0.7709166666666666,SYC
22216,1908,25.556916666666666,0.74275,SLE
22217,1908,26.224833333333333,0.5761666666666666,SGP
22218,1908,26.293583333333334,0.5055833333333334,SX
22219,1908,6.729916666666667,0.41758333333333336,SVK
22220,1908,8.837833333333334,0.6355833333333333,SVN
22221,1908,26.115333333333336,0.6668333333333334,SLB
22222,1908,26.264166666666668,1.2175,SOM
22223,1908,16.766583333333333,0.66825,ZAF
22225,1908,1.6937499999999999,1.5350833333333334,SGS
22226,1908,11.293333333333335,0.423,KOR
22227,1908,13.626416666666666,0.52325,ESP
22228,1908,26.699916666666667,0.35533333333333333,LKA
22229,1908,26.681583333333332,0.8258333333333333,SDN
22230,1908,25.8145,0.5419166666666667,SUR
22231,1908,-7.411583333333334,2.8814166666666665,SJM
22232,1908,18.566083333333335,0.6934999999999999,SWZ
22233,1908,2.4506666666666668,0.434,SWE
22234,1908,6.457166666666667,0.4424166666666667,CHE
22235,1908,17.332416666666667,0.5794166666666667,SYR
22236,1908,21.71975,0.43649999999999994,TWN
22237,1908,3.626666666666667,0.5955,TJK
22238,1908,22.096083333333336,0.5378333333333333,TZA
22239,1908,25.697999999999997,0.441,THA
22240,1908,25.520416666666666,0.7005,TLS
22241,1908,26.49683333333333,0.7640833333333333,TGO
22242,1908,22.733333333333334,0.9084166666666667,TON
22243,1908,25.585833333333337,0.46691666666666665,TTO
22244,1908,19.71075,0.67225,TUN
22245,1908,10.832833333333333,0.6779166666666666,TUR
22246,1908,14.227000000000002,0.77475,TKM
22247,1908,26.50375,0.525,TCA
22248,1908,22.49225,0.6575833333333333,UGA
22249,1908,6.631083333333333,0.44475,UKR
22250,1908,27.429833333333335,0.69575,ARE
22251,1908,8.650583333333334,0.3902083333333333,GBR
22252,1908,8.755583333333334,0.34475000000000006,USA
22253,1908,16.598416666666665,0.7339166666666667,URY
22254,1908,11.569083333333333,0.5640833333333334,UZB
22255,1908,24.573999999999998,0.5359166666666667,VEN
22256,1908,23.293000000000003,0.4315833333333334,VNM
22257,1908,26.037166666666668,0.5130833333333333,VIR
22258,1908,22.016916666666663,0.6635,ESH
22259,1908,25.68375,1.0234166666666666,YEM
22260,1908,21.05516666666667,0.7248333333333333,ZMB
22261,1908,21.038416666666667,0.7595833333333334,ZWE
22262,1908,5.111083333333334,0.5489166666666666,ALA
22263,1909,13.925416666666669,0.5982500000000001,AFG
22265,1909,12.559833333333332,0.672,ALB
22266,1909,22.569833333333335,0.7374999999999999,DZA
22267,1909,25.928749999999997,0.8173333333333334,ASM
22268,1909,10.395416666666668,0.43883333333333335,AND
22269,1909,21.605249999999998,0.7409166666666667,AGO
22270,1909,26.128333333333334,0.5066666666666667,AIA
22271,1909,25.955833333333334,0.45141666666666663,ATG
22272,1909,14.255583333333334,0.4765833333333333,ARG
22273,1909,8.6475,0.7192500000000001,ARM
22274,1909,27.46075,0.646,ABW
22276,1909,21.05275,0.32966666666666666,AUS
22277,1909,5.450666666666667,0.34941666666666665,AUT
22278,1909,11.330666666666666,0.6186666666666666,AZE
22279,1909,24.7995,0.5,BHS
22280,1909,26.12875,0.7343333333333334,BHR
22281,1909,25.018333333333334,0.45716666666666667,BK
22282,1909,24.952416666666664,0.33908333333333335,BGD
22283,1909,25.967166666666667,0.42441666666666666,BRB
22284,1909,5.253,0.48033333333333333,BLR
22285,1909,8.653833333333333,0.308,BEL
22286,1909,25.031583333333334,0.593,BLZ
22287,1909,26.574583333333337,0.6595,BEN
22288,1909,12.026333333333334,0.48025,BTN
22289,1909,20.433583333333335,0.7369166666666667,BOL
22290,1909,26.756083333333333,0.5805833333333333,BES
22291,1909,9.998583333333334,0.5525,BIH
22292,1909,21.508416666666665,0.7868333333333334,BWA
22293,1909,24.405083333333334,0.582,BRA
22294,1909,25.872583333333335,0.4955,VGB
22295,1909,10.434750000000001,0.6609166666666667,BGR
22296,1909,27.34975,0.9069166666666666,BFA
22297,1909,23.685000000000002,0.39749999999999996,MMR
22298,1909,19.270833333333332,0.7327499999999999,BDI
22299,1909,26.523333333333337,0.49033333333333334,KHM
22300,1909,23.71175,0.7804166666666666,CMR
22301,1909,-5.9078333333333335,0.9100833333333332,CAN
22302,1909,23.884249999999998,0.5028333333333334,CPV
22303,1909,26.35075,0.43616666666666665,CYM
22304,1909,24.626250000000002,0.77325,CAF
22305,1909,26.77208333333333,0.9926666666666667,TCD
22306,1909,9.030666666666667,0.5701666666666666,CHL
22307,1909,6.3812500000000005,0.5888333333333333,CHN
22308,1909,25.281000000000002,0.5685833333333333,CXR
22309,1909,24.111416666666667,0.6204999999999999,COL
22310,1909,25.46641666666667,0.66375,COM
22311,1909,23.983083333333337,0.65775,COG
22313,1909,25.19666666666667,0.5809166666666666,CRI
22314,1909,10.825083333333334,0.393,HRV
22315,1909,24.997833333333332,0.44525,CUB
22316,1909,26.918000000000003,0.658,CUW
22317,1909,19.09775,0.39083333333333337,CYP
22318,1909,6.9430000000000005,0.3233333333333333,CZE
22319,1909,25.314666666666668,0.8008333333333333,CIV
22320,1909,-5.720291666666667,1.0965416666666667,DNK
22321,1909,28.434749999999998,1.2185833333333334,DJI
22322,1909,25.599416666666666,0.4283333333333333,DMA
22323,1909,25.131833333333333,0.6011666666666667,DOM
22324,1909,21.091333333333335,0.7080833333333333,ECU
22325,1909,22.9115,0.6075,EGY
22326,1909,24.81325,0.6294166666666666,SLV
22327,1909,24.373416666666667,0.6920833333333333,GNQ
22328,1909,26.470166666666668,0.8143333333333334,ERI
22329,1909,4.376333333333333,0.4041666666666666,EST
22330,1909,22.407750000000004,1.0525,ETH
22333,1909,6.07075,0.4748333333333334,FRO
22334,1909,26.63116666666667,0.7618333333333333,FSM
22335,1909,24.550416666666667,0.8596666666666667,FJI
22336,1909,1.0992500000000005,0.35558333333333336,FIN
22337,1909,10.865916666666665,0.466875,FRA
22338,1909,25.557916666666667,0.5307499999999999,GUF
22339,1909,25.707833333333337,0.7741666666666668,PYF
22340,1909,23.809833333333334,0.6780833333333334,GAB
22341,1909,27.02775,0.5397500000000001,GMB
22343,1909,8.321916666666667,0.6485833333333334,GEO
22344,1909,7.336833333333334,0.28541666666666665,DEU
22345,1909,26.07675,0.7478333333333333,GHA
22346,1909,14.89025,0.599,GRC
22347,1909,-18.938416666666665,1.9097499999999998,GRL
22348,1909,26.270583333333335,0.40850000000000003,GRD
22349,1909,25.841833333333337,0.4320833333333333,GLP
22350,1909,26.473333333333333,0.8314166666666667,GUM
22351,1909,23.122500000000002,0.628,GTM
22352,1909,10.27575,0.44258333333333333,GGY
22353,1909,24.844083333333334,0.7640833333333333,GIN
22354,1909,26.244083333333332,0.6179166666666667,GNB
22355,1909,25.578083333333336,0.5140833333333333,GUY
22356,1909,25.845250000000004,0.6742500000000001,HTI
22357,1909,24.536083333333334,0.5398333333333333,HND
22358,1909,22.742,0.42983333333333335,HKG
22359,1909,9.317,0.4125833333333333,HUN
22360,1909,1.4232500000000001,0.5932499999999999,ISL
22361,1909,23.661,0.32716666666666666,IND
22362,1909,25.438583333333337,0.4459166666666667,IDN
22363,1909,17.760416666666668,0.6329166666666667,IRN
22364,1909,22.220916666666668,0.6457499999999999,IRQ
22365,1909,8.929333333333334,0.44475,IRL
22366,1909,8.78275,0.3714166666666667,IMN
22367,1909,19.983666666666668,0.41491666666666666,ISR
22368,1909,12.146,0.35433333333333333,ITA
22369,1909,25.647583333333333,0.46316666666666667,JAM
22370,1909,11.38875,0.29041666666666666,JPN
22371,1909,10.27575,0.44258333333333333,JEY
22372,1909,19.75375,0.46199999999999997,JOR
22373,1909,5.444333333333333,0.73425,KAZ
22374,1909,23.566666666666666,0.7785833333333333,KEN
22375,1909,26.491833333333332,0.7070833333333333,KR
22376,1909,26.13925,0.8302499999999999,KIR
22377,1909,25.359750000000002,0.8006666666666667,KWT
22378,1909,3.6316666666666664,0.9921666666666668,KGZ
22379,1909,23.596333333333334,0.4364166666666667,LAO
22380,1909,4.68775,0.3835,LVA
22381,1909,17.973166666666668,0.48125,LBN
22382,1909,13.419083333333333,0.8408333333333333,LSO
22383,1909,24.8,0.8156666666666667,LBR
22384,1909,22.153916666666664,0.8525,LBY
22385,1909,3.7485,0.40408333333333335,LIE
22386,1909,5.152333333333334,0.38441666666666663,LTU
22387,1909,8.327833333333333,0.3239166666666667,LUX
22388,1909,22.508583333333334,0.4435,MO
22389,1909,10.395666666666667,0.7023333333333334,MKD
22390,1909,22.603583333333333,0.977,MDG
22391,1909,21.317333333333334,0.7378333333333332,MWI
22392,1909,25.53291666666667,0.4058333333333333,MYS
22393,1909,27.854083333333335,0.8673333333333333,MLI
22394,1909,17.867333333333335,0.9141666666666667,MLT
22395,1909,25.599416666666666,0.4283333333333333,MTQ
22396,1909,27.159000000000002,0.68375,MRT
22397,1909,22.991583333333335,0.9468333333333333,MUS
22398,1909,26.134666666666664,0.763,MYT
22399,1909,20.57075,0.55475,MEX
22400,1909,8.784083333333333,0.5136666666666666,MDA
